date,ukr_ip_yoy_actual,ukr_cpi_yoy_actual,ukr_ip_yoy_counterfactual,ukr_cpi_yoy_counterfactual,inflation_gap_actual_minus_cf
2020-03-01,-6.753006475485657,2.306314445240165,-4.609065110227518,3.00401331273253,-0.697698867492365
2020-04-01,-15.096153846153848,2.1037276839624752,-11.187570479383822,1.5739134569679893,0.5298142269944859
2020-05-01,-12.45210727969348,1.6981518043836408,-10.980693621838853,1.224389794985339,0.4737620093983017
2020-06-01,-4.695304695304681,2.4136161889370955,-4.804837511950078,2.1785195703201756,0.23509661861691988
2020-07-01,-2.83203125,2.4136161889370955,-1.7439354671014393,2.6179466670104667,-0.20433047807337124
2020-08-01,-4.191616766467066,2.516337970470639,-3.128603145191613,2.799452419127977,-0.2831144486573378
2020-09-01,-3.3718689788053924,2.312730546497499,-1.2073411043475442,2.85067390660419,-0.537943360106691
2020-10-01,-4.159132007233268,2.617535106218916,-1.2672639036185052,3.409938984009972,-0.792403877791056
2020-11-01,0.4686035613870709,3.847715347252501,2.847758889322292,4.6508485222386735,-0.8031331749861725
2020-12-01,5.258126195028678,4.99232944426633,6.621825325791389,5.846052414825119,-0.8537229705587892
2021-01-01,-3.433922996878247,6.144939847347075,-1.7125201261179646,7.881721558661661,-1.7367817113145856
2021-02-01,-4.218106995884785,7.528976174343582,-3.1925866817268314,9.762766590151296,-2.2337904158077135
2021-03-01,2.6785714285714413,8.48905631875736,2.499498023917458,11.512910198694351,-3.0238538799369916
2021-04-01,13.703284258210658,8.381428286695126,13.900433857678687,11.00471221410918,-2.623283927414054
2021-05-01,6.673960612691454,9.462000851866549,7.300173459405212,12.192243225401537,-2.7302423735349883
2021-06-01,2.4109014675052443,9.46200085186657,2.1462780812716225,12.37895846208003,-2.9169576102134602
2021-07-01,1.5075376884422065,10.232860012795154,1.3782856025255477,13.23568256041404,-3.0028225476188855
2021-08-01,1.8750000000000044,10.232860012795154,3.148270029615495,13.693065876374321,-3.4602058635791675
2021-09-01,0.1994017946161497,11.000651077560896,1.581152343349368,14.728718553332595,-3.7280674757716987
2021-10-01,2.358490566037741,10.890749442830682,3.5311402622086003,15.664655213751265,-4.773905770920583
2021-11-01,1.2126865671641784,10.343411094149404,2.9941223079110926,16.21114995379088,-5.8677388596414755
2021-12-01,-0.2724795640326904,10.015333558686091,1.5167340495555128,15.872257527157052,-5.85692396847096
2022-01-01,3.340517241379315,10.015333558686113,4.187681548797643,17.202327057553905,-7.186993498867793
2022-02-01,-9.344790547798054,10.668889995668396,-8.593903855829232,18.45484874721977,-7.785958751551375
2022-03-01,-53.52657004830918,13.715821086994517,-51.05731644800204,22.550869776940683,-8.835048689946166
2022-04-01,-46.51394422310757,16.42602933534394,-43.83270212310383,24.969317489385844,-8.543288154041903
2022-05-01,-40.71794871794872,18.03507613760933,-38.12889115033281,26.47270114384546,-8.437625006236129
2022-06-01,-40.42988741044013,21.45126097592336,-39.91403320229208,29.698128259611746,-8.246867283688385
2022-07-01,-41.98019801980198,22.179240562192646,-43.23095951818024,29.30793619952102,-7.128695637328374
2022-08-01,-39.26380368098159,23.77075371580839,-39.86540559095215,29.774262305353286,-6.0035085895448965
2022-09-01,-39.40298507462686,24.62687553004819,-38.42757429694669,29.798239605064584,-5.171364075016395
2022-10-01,-41.10599078341014,26.60311934420152,-39.84784080945098,30.543300361295817,-3.9401810170942966
2022-11-01,-41.10599078341014,26.47752101151881,-40.23858441964392,28.86551268349057,-2.3879916719717613
2022-12-01,-43.98907103825136,26.603244193438847,-43.61232816965898,27.337256870440285,-0.7340126770014379
2023-01-01,-38.99895724713244,25.978351576491956,-38.60196287794059,25.271181746867107,0.7071698296248492
2023-02-01,-27.606635071090047,24.862401611739585,-26.633335630198847,23.372540324614594,1.4898612871249917
2023-03-01,44.07484407484405,21.277835058292528,44.51099562811707,18.09615127075339,3.1816837875391393
2023-04-01,19.366852886405937,17.866528349572384,19.802479120298365,14.733544351462626,3.132983998109758
2023-05-01,18.166089965397923,15.34163679778018,18.714303739458646,11.667247521792195,3.674389275987986
2023-06-01,14.432989690721644,12.768544997247734,14.230712172104365,8.782359097052492,3.9861859001952418
2023-07-01,14.846416382252547,11.312744515654671,14.367826119726832,8.651827892252328,2.6609166234023434
2023-08-01,15.488215488215484,8.560203850084559,13.5890660509971,6.825555969548639,1.7346478805359196
2023-09-01,12.479474548440074,7.068699577365023,10.400149815472497,6.150974574746159,0.9177250026188641
2023-10-01,17.37089201877935,5.292926023398992,14.98648348393475,4.773604874285533,0.5193211491134591
2023-11-01,17.527386541471035,5.08380402533859,15.097273508462186,4.507250769425425,0.576553255913165
2023-12-01,23.73983739837397,5.083804025338568,22.030296374691382,4.86612689733283,0.21767712800573857
2024-01-01,19.145299145299145,4.6668048030158005,17.179102170588404,5.06776761018933,-0.4009628071735296
2024-02-01,13.420621931260213,4.251047882249082,11.263232079784425,5.156681158870036,-0.9056332766209545
2024-03-01,6.493506493506485,3.223943962226916,4.285813720892599,4.823876512384307,-1.5999325501573907
2024-04-01,13.260530421216842,3.223943962226916,11.082312097297319,5.319370108909599,-2.0954261466826827
2024-05-01,4.9780380673499325,3.3266543542291416,4.019627105338746,5.680934568730012,-2.3542802145008705
2024-06-01,0.900900900900914,4.761746775815667,-0.9638521945034348,7.082193743036217,-2.3204469672205494
2024-07-01,0.0,5.394111444482563,-1.9186717909608686,7.615509910700838,-2.2213984662182744
2024-08-01,-2.3323615160349758,7.531923035648536,-4.138060095045004,9.021890127140262,-1.4899670914917262
